price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,age,last_renovation
339950.0,3,2.5,1730,4286,2.0,0,0,3,1,1730,0,16,16
367999.0,4,2.75,3430,8000,1.5,0,0,4,1,3430,0,43,43
380000.0,4,2.5,2320,10079,2.0,0,0,3,1,2320,0,21,21
440000.0,3,1.75,2030,17100,1.0,0,0,4,1,2030,0,62,62
975000.0,5,4.0,4850,36450,2.0,0,0,3,2,4850,0,38,38
309500.0,3,1.5,1340,13560,1.0,0,0,3,1,1340,0,47,47
350000.0,3,1.0,1130,8201,1.0,0,0,5,1,1130,0,67,67
215000.0,2,2.0,1180,2521,2.0,0,0,3,1,1180,0,10,10
254000.0,2,1.0,910,6000,1.0,0,0,3,1,910,0,72,72
567000.0,3,1.75,1630,4275,1.5,0,3,3,1,1630,0,107,107
402000.0,2,1.0,710,1173,2.0,0,0,4,1,710,0,72,72
365000.0,4,1.0,1520,80150,1.0,0,0,2,1,1520,0,67,67
625000.0,4,2.5,2820,8408,2.0,0,0,3,1,2820,0,1,1
432000.0,4,1.75,1970,5160,1.5,0,0,3,1,1970,0,73,73
335500.0,5,3.0,2240,19090,1.0,0,0,4,1,1700,540,47,47
672500.0,2,1.75,1860,5940,1.0,0,2,5,1,1020,840,59,59
336000.0,4,1.0,1780,4310,1.5,0,0,5,1,1780,0,96,96
294400.0,4,2.5,1788,10183,2.0,0,0,4,1,1788,0,25,25
541900.0,3,2.5,1880,3054,2.0,0,0,3,1,1880,0,27,27
505000.0,3,1.75,2300,11400,1.0,0,0,4,1,1520,780,38,38
255000.0,3,2.5,1610,6176,2.0,0,0,3,1,1610,0,21,21
435000.0,6,2.5,2270,11970,1.0,0,0,3,1,1470,800,51,51
636000.0,2,1.75,1230,3600,1.5,0,0,5,1,1230,0,90,90
655000.0,4,3.5,3420,33106,2.0,0,0,3,1,3420,0,11,11
280500.0,3,1.5,1670,6988,1.0,0,0,3,1,1370,300,62,62
520000.0,2,1.0,1120,6141,1.0,0,0,3,1,900,220,69,69
354000.0,4,2.5,2580,5476,2.0,0,0,3,1,2580,0,10,10
810000.0,5,2.75,3847,17654,1.0,0,2,5,1,2299,1548,40,40
400000.0,4,2.5,3630,42884,1.5,0,0,3,1,2300,1330,36,36
879900.0,4,2.75,3580,12000,1.0,0,0,3,2,1840,1740,36,36
1288000.0,5,4.0,4050,11358,2.0,0,0,4,2,2780,1270,35,35
902500.0,3,3.5,3240,23522,2.0,0,0,3,2,2130,1110,23,23
900000.0,3,1.75,1540,8400,1.5,0,0,3,1,1540,0,113,113
419500.0,4,2.5,2550,7200,2.0,0,2,3,1,2550,0,12,12
685000.0,4,2.0,2340,6000,1.0,0,0,5,1,1270,1070,62,62
429950.0,4,2.5,2320,4524,2.0,0,0,3,1,2320,0,11,11
464950.0,4,2.5,1640,6000,2.0,0,0,3,1,1640,0,4,4
239900.0,2,1.0,910,9000,1.0,0,0,4,1,910,0,32,32
406250.0,4,3.25,2550,11524,2.0,0,0,3,1,2550,0,25,25
447000.0,4,2.5,2660,8027,2.0,0,0,3,1,2660,0,18,18
466800.0,3,2.5,1480,14250,2.0,0,0,3,1,1480,0,19,19
674000.0,4,2.5,2810,11560,1.0,0,0,5,1,1740,1070,53,53
525000.0,1,1.0,830,3200,1.0,0,0,3,1,830,0,91,91
674950.0,3,2.75,3510,92347,2.0,0,0,3,2,3510,0,25,25
374900.0,3,2.5,2480,4950,2.0,0,0,3,1,2480,0,11,11
1443920.0,4,3.0,3720,5000,2.5,0,0,5,1,2720,1000,110,110
559500.0,3,2.25,2150,9250,2.0,0,0,3,1,2150,0,31,31
522500.0,3,2.5,2370,7875,2.0,0,0,3,1,2370,0,12,12
1130000.0,5,2.5,4310,28008,2.0,0,0,3,2,4310,0,27,27
498500.0,5,2.75,2990,7420,2.0,0,0,3,1,2990,0,19,19
571000.0,4,1.0,1350,4000,1.5,0,0,3,1,1350,0,85,85
543000.0,2,2.0,2370,217800,1.5,0,0,3,1,1600,770,23,23
271920.0,3,2.0,1410,10248,1.0,0,0,3,1,1410,0,30,30
104950.0,2,1.0,1170,8254,1.0,0,0,2,1,1170,0,66,66
485500.0,4,2.5,1800,4500,2.0,0,0,3,1,1800,0,16,16
1210000.0,4,2.75,3650,6982,2.0,0,2,4,1,2530,1120,64,12
260250.0,3,1.75,1490,8357,1.0,0,0,4,1,1490,0,22,22
875909.0,4,2.5,3610,13292,2.0,0,0,3,2,3610,0,19,19
455000.0,4,1.75,2050,94525,1.0,0,0,4,1,1250,800,56,56
309000.0,3,1.0,1092,7500,1.5,0,0,3,1,1092,0,97,97
229000.0,4,2.25,2010,7688,1.0,0,0,3,1,1170,840,36,36
250000.0,3,2.0,1680,7900,2.0,0,0,4,1,1680,0,62,62
600000.0,4,2.0,2510,38141,1.0,0,0,3,1,2510,0,55,55
535000.0,4,2.5,2280,65836,2.0,0,0,3,1,2280,0,11,11
571000.0,3,2.5,2510,5186,2.0,0,0,3,1,2510,0,14,14
1030000.0,5,2.75,3190,16920,1.0,0,3,3,1,1690,1500,39,39
600000.0,4,3.25,4690,14930,2.0,0,2,3,2,3680,1010,20,20
469500.0,3,2.25,1850,12000,1.0,0,0,4,1,1300,550,38,38
1150000.0,4,3.0,4160,13170,2.0,0,0,3,2,3040,1120,14,14
785000.0,4,1.5,2220,4000,1.5,0,0,3,1,1970,250,90,90
872750.0,3,2.5,2870,13695,2.0,0,0,3,2,2870,0,24,24
900000.0,4,2.75,3950,10214,1.0,0,3,3,2,2050,1900,60,60
350000.0,2,1.75,1740,6620,1.5,0,0,3,1,1740,0,13,13
2575000.0,5,3.0,4780,20440,1.0,0,0,4,2,3660,1120,40,40
940000.0,4,2.5,3160,39960,1.0,0,0,3,2,3160,0,35,35
185000.0,5,1.75,1990,27810,1.0,0,0,3,1,1990,0,60,60
850000.0,4,3.5,3920,37122,2.0,0,0,3,2,3920,0,19,19
201000.0,3,1.0,960,15273,1.0,0,0,4,1,960,0,52,52
499000.0,2,1.5,1540,6549,2.0,0,0,3,1,1540,0,35,35
315000.0,4,2.5,1970,5190,2.0,0,0,3,1,1970,0,13,13
509950.0,3,2.5,1880,4668,2.0,0,0,3,1,1880,0,22,22
286300.0,3,2.75,2000,6405,1.0,0,0,3,1,1260,740,51,51
590000.0,3,2.5,1990,8325,2.0,0,0,4,1,1310,680,18,18
325000.0,4,1.0,1400,9384,1.5,0,0,4,1,1400,0,67,67
625000.0,4,2.5,3190,27806,2.0,0,0,3,1,3190,0,18,18
378000.0,3,1.5,1000,6914,1.0,0,0,3,1,1000,0,68,68
239950.0,3,1.75,1670,6900,1.0,0,0,3,1,1170,500,37,37
550000.0,4,2.0,2100,4500,1.0,0,0,5,1,1060,1040,91,91
325000.0,2,1.0,1010,6180,1.0,0,0,3,1,1010,0,112,112
831000.0,4,2.5,2030,3905,1.5,0,0,4,1,1630,400,89,89
249000.0,3,1.0,1090,10296,1.0,0,0,4,1,1090,0,65,65
484000.0,4,1.75,2440,16730,1.0,0,0,3,1,1390,1050,39,39
395000.0,4,3.0,2500,6278,2.0,0,0,3,1,2500,0,13,13
839900.0,4,2.5,3420,7462,2.0,0,0,3,1,3420,0,13,13
760000.0,4,2.5,2850,11000,2.0,0,0,3,1,2850,0,17,17
750000.0,4,1.5,2030,3300,1.5,0,0,4,1,1530,500,88,88
3000000.0,5,3.75,4590,11265,2.0,0,0,4,2,3450,1140,88,88
440000.0,3,2.5,2230,5800,2.0,0,0,3,1,2230,0,11,11
501000.0,2,1.75,1810,7523,1.0,0,0,3,1,1170,640,53,35
739000.0,6,4.5,4000,7500,2.0,0,0,3,1,4000,0,37,37
685650.0,3,1.75,1490,16200,1.0,0,0,5,1,1490,0,57,57
1005000.0,4,4.5,4225,284011,2.0,0,0,4,2,4225,0,30,30
980000.0,4,1.75,2120,4000,1.5,0,0,4,1,1920,200,86,86
275000.0,3,1.5,1030,7184,1.0,0,0,4,1,1030,0,47,47
319950.0,4,1.75,2310,8045,1.0,0,0,4,1,1650,660,39,39
448500.0,3,2.25,1830,7943,2.0,0,0,3,1,1830,0,30,30
437000.0,5,2.0,2120,137565,1.5,0,0,3,1,2120,0,102,102
330000.0,4,1.5,2500,9448,1.0,0,0,4,1,1250,1250,49,49
365000.0,3,2.5,2470,7700,2.0,0,0,4,1,2470,0,25,25
329000.0,2,1.0,940,7700,1.0,0,0,4,1,940,0,99,99
681500.0,5,2.75,3260,11700,1.0,0,0,3,1,1630,1630,51,51
566000.0,3,2.25,1660,10140,1.0,0,0,4,1,1370,290,35,35
897500.0,4,3.0,4370,217882,2.0,0,0,3,2,4370,0,31,31
738000.0,3,2.5,2620,9112,2.0,0,0,3,1,2620,0,20,20
185000.0,3,1.75,1500,7800,1.0,0,0,3,1,1500,0,47,47
445000.0,2,1.0,910,7200,1.0,0,1,4,1,830,80,79,79
175000.0,3,1.75,1430,4920,1.0,0,0,2,1,1430,0,58,58
315000.0,2,1.0,900,8556,1.0,0,0,3,1,760,140,74,74
445000.0,4,1.75,1250,7400,1.0,0,0,5,1,1250,0,56,56
1400000.0,5,3.0,3850,14990,1.0,0,0,4,1,2290,1560,51,51
832500.0,4,2.5,3450,35100,2.0,0,0,3,2,3450,0,28,28
771150.0,4,3.5,3950,12320,2.0,0,0,3,2,3950,0,14,14
225000.0,4,1.5,1950,12559,1.5,0,0,3,1,1950,0,76,76
389950.0,3,2.5,1700,6396,2.0,0,0,3,1,1700,0,12,12
435000.0,3,2.5,2370,6082,2.0,0,0,3,1,2370,0,11,11
845000.0,3,1.75,1600,2538,2.0,0,0,3,1,1600,0,86,86
1300000.0,4,1.75,4060,5500,2.0,0,0,5,1,2660,1400,91,91
350000.0,3,2.25,1322,1796,2.0,0,0,3,1,1087,235,10,10
250000.0,3,1.75,1140,10400,1.0,0,0,4,1,1140,0,32,32
370000.0,2,1.5,1280,2096,2.0,0,0,3,1,1080,200,8,8
750000.0,4,2.5,3080,4553,2.5,0,0,3,1,3080,0,7,7
439950.0,2,1.75,1210,3000,1.0,0,0,5,1,910,300,109,109
395000.0,4,1.75,1950,10219,1.0,0,0,3,1,1950,0,53,53
375000.0,4,1.0,1450,6820,1.5,0,0,3,1,1450,0,68,68
263000.0,3,2.25,1590,7748,2.0,0,0,4,1,1590,0,24,24
185000.0,3,1.0,1240,9198,1.5,0,0,4,1,1240,0,56,56
500000.0,3,1.0,1440,54315,1.0,0,0,3,1,790,650,41,41
920000.0,4,2.5,3470,10045,2.0,0,0,3,2,3470,0,22,22
936000.0,7,3.75,5100,21802,2.0,0,0,3,2,3640,1460,14,14
1500000.0,3,1.75,2430,12757,1.0,0,2,4,1,1340,1090,63,63
1100000.0,3,2.25,2420,7200,1.0,0,0,3,1,1420,1000,67,67
247000.0,3,2.5,1510,10875,1.0,0,0,3,1,1150,360,25,25
289500.0,3,1.0,1200,5525,1.0,0,0,2,1,1200,0,68,68
432500.0,3,2.5,2240,6396,2.0,0,0,3,1,2240,0,13,13
680000.0,3,1.75,1870,4320,1.0,0,0,4,1,970,900,95,95
589000.0,3,1.0,1110,6000,1.5,0,0,5,1,1110,0,83,83
756450.0,4,2.0,3210,8400,1.5,0,0,5,1,2040,1170,101,101
536650.0,3,1.75,2090,8910,1.0,0,0,3,1,1230,860,40,40
540000.0,3,2.25,1320,1800,2.0,0,0,3,1,1320,0,21,21
385000.0,3,1.75,1340,3850,1.0,0,0,4,1,1340,0,55,55
485000.0,3,1.0,1020,6120,1.0,0,0,3,1,1020,0,74,74
240000.0,3,2.0,1220,17652,1.0,0,0,4,1,1220,0,35,35
415500.0,3,2.0,1220,17652,1.0,0,0,4,1,1220,0,35,35
550000.0,3,2.0,1390,2688,1.5,0,0,5,1,1390,0,100,100
1260000.0,4,2.0,2970,5400,2.5,0,0,4,1,2970,0,115,115
430000.0,2,2.0,1440,213008,2.0,0,0,4,1,1440,0,25,25
415000.0,2,1.75,1550,4257,1.0,0,3,3,1,830,720,62,62
365000.0,4,2.5,1904,8200,2.0,0,0,5,1,1904,0,16,16
257000.0,4,1.5,1400,8500,2.0,0,0,3,1,1400,0,40,40
420000.0,3,2.5,2140,3821,2.0,0,0,3,1,2140,0,10,10
338995.0,3,1.75,1320,9450,1.0,0,0,5,1,1320,0,72,72
615000.0,3,1.75,2620,8280,1.0,0,0,4,1,1330,1290,67,67
312500.0,4,0.5,2300,5570,2.0,0,0,3,1,2300,0,19,19
513000.0,4,2.5,2000,5684,2.0,0,0,3,1,2000,0,19,19
857500.0,4,2.75,2960,5040,2.0,0,3,3,1,2210,750,63,22
1060000.0,3,2.75,2700,22343,1.5,0,1,4,2,2700,0,38,38
585000.0,3,1.75,1740,9500,1.0,0,3,4,1,1150,590,57,57
350500.0,2,2.5,1770,4950,1.0,0,0,3,1,1770,0,12,12
215000.0,3,2.0,1290,9312,1.0,0,0,3,1,1290,0,68,68
440000.0,4,2.0,1450,8400,1.5,0,0,4,1,1450,0,53,53
270000.0,3,2.25,1420,7800,1.0,0,0,4,1,1130,290,30,30
385000.0,3,0.75,1330,7020,1.0,0,0,5,1,1330,0,91,91
688500.0,3,1.75,1760,4125,1.5,0,3,4,1,1760,0,88,88
700000.0,3,1.75,2010,4905,1.0,0,0,5,1,1230,780,103,103
585000.0,5,2.0,2560,14467,1.0,0,0,3,1,1280,1280,55,55
401000.0,2,1.5,1260,2625,2.0,0,0,4,1,1260,0,32,32
655000.0,4,2.25,2420,7725,1.0,0,0,4,1,1890,530,43,43
317000.0,3,1.0,1010,5400,1.0,0,0,3,1,1010,0,56,56
500000.0,4,2.5,1770,8155,1.5,0,0,4,1,1770,0,45,22
314963.0,2,1.0,890,6350,1.0,0,0,3,1,890,0,72,72
715000.0,3,1.5,1670,5060,2.0,0,2,5,1,1670,0,90,90
280000.0,3,2.25,1360,9600,2.0,0,0,3,1,1360,0,23,23
531000.0,3,2.5,2120,9736,2.0,0,0,3,1,2120,0,27,27
617000.0,3,2.5,1910,4488,2.0,0,0,3,1,1910,0,17,17
440000.0,4,1.0,1480,7560,1.5,0,0,3,1,1480,0,75,75
140000.0,3,1.0,1090,10114,1.0,0,0,4,1,1090,0,60,60
661000.0,4,1.75,1670,13125,1.0,0,0,5,1,1670,0,42,42
697000.0,4,1.75,1670,13125,1.0,0,0,5,1,1670,0,42,42
1195000.0,5,2.75,3650,13297,2.0,0,0,5,1,2750,900,46,46
535000.0,4,2.0,1970,3515,1.0,0,0,5,1,1030,940,46,46
404500.0,2,2.0,1320,3060,1.5,0,0,4,1,1320,0,105,105
396500.0,3,1.0,1710,5110,1.0,0,0,3,1,1100,610,61,61
450000.0,3,2.25,1740,9488,1.0,0,0,4,1,1180,560,38,38
605000.0,3,3.25,2200,2400,2.0,0,0,3,1,1740,460,27,27
699000.0,3,2.0,2010,4320,2.0,0,2,3,1,2010,0,16,16
805000.0,3,3.0,3910,19023,2.0,0,0,3,2,3910,0,30,30
156000.0,1,0.75,470,15000,1.0,0,0,3,0,470,0,68,68
595000.0,4,2.5,2330,7064,1.0,0,0,4,1,1780,550,31,31
285000.0,3,1.75,1930,7200,1.5,0,0,3,1,1930,0,86,86
725000.0,4,2.5,3270,6055,2.0,0,0,3,1,3270,0,8,8
216300.0,3,2.5,1650,5000,2.0,0,0,3,1,1650,0,30,30
410000.0,4,2.75,2220,8450,1.0,0,0,4,1,1260,960,32,32
597000.0,2,1.75,2470,4600,1.0,0,3,4,1,1140,1330,99,99
325000.0,3,1.0,1300,9300,1.0,0,0,4,1,1300,0,38,38
355000.0,5,2.75,2530,9375,1.0,0,0,5,1,1530,1000,49,49
338000.0,3,1.5,2400,8215,1.0,0,0,3,1,1200,1200,54,54
210000.0,4,2.25,1500,5393,2.0,0,0,3,1,1500,0,16,16
423000.0,4,1.75,1700,9000,1.0,0,0,3,1,1700,0,48,48
249500.0,4,1.5,2120,8554,1.0,0,0,4,1,1170,950,38,38
325000.0,4,2.5,2240,5105,2.0,0,0,4,1,2240,0,13,13
257000.0,3,1.75,1540,8223,1.0,0,0,4,1,1070,470,28,28
550000.0,3,1.75,1890,100623,1.0,0,3,3,1,1890,0,37,37
490000.0,3,1.0,1260,9638,2.0,0,0,4,1,1260,0,95,95
299000.0,2,1.5,1160,3838,2.0,0,0,3,1,1160,0,32,32
295000.0,2,1.0,1300,39639,1.0,0,0,4,1,1300,0,55,55
630000.0,4,2.5,3220,14463,2.0,0,0,3,1,3220,0,37,37
320000.0,4,1.5,2020,8474,1.0,0,0,5,1,1010,1010,53,53
1110000.0,4,2.5,2990,8640,1.0,0,0,5,1,2100,890,56,56
398000.0,4,1.0,1420,6458,1.0,0,0,4,1,1420,0,62,62
218000.0,3,1.0,1020,7874,1.0,0,0,3,1,1020,0,59,59
590000.0,4,2.75,2400,104108,2.0,0,0,3,1,2400,0,27,27
1595000.0,5,3.0,3640,8239,2.0,0,3,3,2,2540,1100,33,33
348500.0,2,2.25,1550,1824,2.0,0,0,3,1,1550,0,8,8
592500.0,2,2.0,1870,4751,1.0,0,0,3,1,1870,0,9,9
505000.0,3,2.5,2340,5957,2.0,0,0,3,1,2340,0,20,20
1430000.0,5,4.25,3350,3600,2.0,0,0,3,2,2260,1090,1,1
502000.0,3,1.0,1710,5000,1.0,0,0,5,1,1140,570,94,94
257500.0,2,2.0,1180,9265,1.0,0,0,3,1,1180,0,75,75
405000.0,3,1.5,1600,7500,1.0,0,0,3,1,1600,0,49,49
427000.0,3,1.75,1300,5111,1.0,0,0,4,1,1300,0,56,56
290000.0,3,1.5,1040,9997,1.0,0,0,4,1,1040,0,60,60
222000.0,3,1.0,1220,7695,1.0,0,0,3,1,1220,0,61,61
315000.0,3,2.5,2240,6097,2.0,0,0,3,1,2240,0,13,13
371000.0,3,1.5,1420,4500,1.0,0,0,3,1,1420,0,56,56
279900.0,3,1.75,1580,6620,1.0,0,0,3,1,1580,0,27,27
250000.0,3,1.5,2390,23522,1.0,0,0,2,1,1890,500,77,47
599000.0,4,2.25,2260,29930,2.0,0,0,4,1,1400,860,38,38
267300.0,3,1.75,1890,93218,1.0,0,0,4,1,1890,0,51,51
585000.0,2,1.75,1830,7200,1.0,0,2,4,1,1070,760,66,66
350000.0,3,1.75,1000,8268,1.0,0,0,3,1,1000,0,46,46
506000.0,3,1.75,2180,7700,1.0,0,0,3,1,1480,700,54,54
400000.0,6,2.0,2320,210830,2.0,0,0,4,1,2320,0,53,53
151100.0,3,1.0,840,4495,1.0,0,0,3,1,840,0,94,94
251000.0,3,1.0,840,4495,1.0,0,0,3,1,840,0,94,94
555000.0,4,2.25,2350,8140,1.0,0,0,4,1,1430,920,38,38
467500.0,3,1.75,2040,273556,1.0,0,0,3,1,2040,0,18,18
479000.0,4,2.5,2370,30378,2.0,0,0,3,1,2370,0,19,19
247000.0,5,2.0,1590,9350,1.0,0,0,5,1,1060,530,53,53
299500.0,3,1.0,1380,10875,1.0,0,0,3,1,1380,0,38,38
306888.0,4,1.5,1940,8970,1.5,0,0,3,1,1270,670,35,35
675000.0,4,2.5,3320,244807,2.0,0,0,3,1,3320,0,14,14
577000.0,2,1.0,1090,5265,1.5,0,0,4,1,1090,0,68,68
219950.0,3,1.5,1650,9936,1.0,0,0,3,1,1090,560,48,48
375000.0,3,1.5,1110,5500,1.0,0,0,3,1,1110,0,75,18
650000.0,4,2.5,2110,6820,1.0,0,0,5,1,1530,580,73,73
975000.0,3,3.0,1850,5000,1.5,0,0,2,1,1850,0,115,115
229000.0,1,1.0,600,3720,1.0,0,0,3,1,600,0,95,95
575000.0,5,2.5,2760,4000,1.5,0,0,3,1,1730,1030,89,1
815000.0,4,1.75,2970,14880,1.0,0,4,5,1,1560,1410,53,53
525000.0,3,1.75,2300,43560,1.0,0,0,4,1,1350,950,36,36
471000.0,3,2.5,2030,2805,2.0,0,0,3,1,1720,310,14,14
450000.0,4,1.75,2160,4333,1.0,0,0,4,1,1260,900,73,73
590000.0,3,2.0,1650,6150,2.0,0,0,4,1,1650,0,89,22
744000.0,4,2.5,3140,7260,2.0,0,0,3,1,2200,940,11,11
460000.0,4,2.25,2690,36114,2.0,0,0,4,1,2690,0,29,29
299000.0,5,2.5,1940,9389,1.0,0,0,4,1,1290,650,55,55
231000.0,4,1.0,1220,5120,1.5,0,0,5,1,1220,0,75,75
195000.0,3,1.0,1300,9600,1.0,0,0,4,1,1300,0,40,40
305000.0,3,1.75,1660,11500,1.0,0,0,3,1,1130,530,36,36
895000.0,4,1.5,3390,6200,2.0,0,0,4,1,2530,860,99,99
1110000.0,4,1.5,2310,13300,1.0,0,0,3,1,1890,420,65,65
339000.0,2,1.0,950,7954,1.0,0,0,4,1,950,0,74,74
885000.0,4,3.75,2400,3520,1.0,0,0,3,1,1370,1030,91,10
375000.0,3,1.0,1780,5236,1.5,0,0,5,1,1050,730,71,71
367400.0,4,1.5,1280,7400,1.0,0,0,3,1,1280,0,57,57
700000.0,4,2.0,1930,5398,1.0,0,0,3,1,1430,500,62,62
667000.0,5,2.25,2560,10360,1.0,0,0,4,1,1870,690,49,49
200000.0,2,1.0,920,5250,1.0,0,0,4,1,920,0,109,109
552775.0,3,2.5,1900,18414,2.0,0,0,3,1,1900,0,44,8
452000.0,3,2.0,2270,148975,1.0,0,0,4,1,1270,1000,115,35
418000.0,3,2.5,2080,16050,1.0,0,0,5,1,1360,720,37,37
601500.0,3,1.75,1460,10128,1.0,0,0,3,1,1460,0,47,15
600000.0,3,1.75,1670,39639,1.0,0,0,4,1,1670,0,39,23
340000.0,4,2.5,2810,6481,2.0,0,0,3,1,2810,0,17,17
310000.0,3,2.5,2370,6752,2.0,0,0,3,1,2370,0,21,21
290000.0,2,1.75,1700,18000,1.0,0,0,3,1,1700,0,43,43
438000.0,2,1.0,1630,9255,1.0,0,0,3,1,1630,0,74,74
718000.0,4,2.75,2930,4408,1.0,0,0,5,1,1660,1270,76,76
200000.0,2,1.0,860,6600,1.0,0,0,5,1,860,0,66,66
479900.0,3,2.0,1980,12150,1.0,0,0,3,1,1980,0,21,21
400000.0,3,2.5,2080,7877,2.0,0,0,3,1,2080,0,28,28
219950.0,3,1.0,1060,10042,1.0,0,0,4,1,1060,0,58,58
300000.0,3,2.5,1590,3381,2.0,0,0,3,1,1590,0,15,15
437000.0,3,2.25,1980,8775,1.0,0,0,3,1,1290,690,56,56
350000.0,4,2.0,1720,7210,1.0,0,0,3,1,860,860,44,44
626000.0,4,1.75,1350,9293,1.0,0,0,4,1,1350,0,61,61
490000.0,3,2.5,2080,12032,2.0,0,0,3,1,2080,0,37,37
289000.0,3,2.5,2090,4700,2.0,0,0,3,1,2090,0,13,13
595000.0,3,2.5,2030,5100,2.0,0,0,3,1,2030,0,7,7
676000.0,3,2.25,2680,41804,1.0,0,0,3,1,2680,0,26,26
389000.0,3,1.75,1820,8028,1.0,0,0,3,1,1220,600,35,35
240000.0,3,2.0,1300,5000,1.0,0,0,4,1,1300,0,32,32
382500.0,4,2.5,2210,7079,2.0,0,0,3,1,2210,0,22,22
511555.0,3,2.0,1400,7293,1.0,0,0,4,1,1400,0,52,52
710500.0,3,1.75,2040,4125,1.5,0,0,4,1,1540,500,98,98
429000.0,3,2.5,2420,49928,2.0,0,0,3,1,1860,560,30,30
170000.0,4,1.75,1920,7500,1.0,0,0,4,1,1920,0,53,53
2135000.0,4,3.25,3860,17820,1.0,0,4,4,2,2630,1230,40,40
480000.0,5,2.75,2760,7200,1.0,0,0,3,1,1430,1330,36,36
1665000.0,4,3.75,3450,8395,2.0,0,4,4,2,2640,810,22,22
225000.0,3,1.0,1040,6535,1.0,0,0,3,1,1040,0,68,68
615000.0,3,1.75,2220,7224,1.0,0,2,3,1,2040,180,40,40
438950.0,4,2.5,2470,385506,2.0,0,3,3,1,2470,0,24,24
242000.0,3,1.75,1300,9856,1.0,0,0,4,1,1300,0,53,53
560000.0,3,2.5,1960,9686,1.0,0,0,3,1,1460,500,26,26
857500.0,3,1.5,2040,3960,2.0,0,2,5,1,2040,0,87,87
685000.0,4,2.5,3030,7864,2.0,0,0,3,1,3030,0,16,16
486000.0,4,3.0,2260,7336,2.0,0,0,4,1,2260,0,38,38
749000.0,3,2.5,2670,10338,2.0,0,0,3,1,2670,0,28,28
260000.0,3,2.5,1520,6298,2.0,0,0,3,1,1520,0,29,29
1015000.0,3,1.75,3610,8502,1.5,0,2,3,2,2610,1000,85,85
565000.0,3,1.75,1130,5111,1.0,0,0,4,1,930,200,73,73
355000.0,3,2.0,1480,2502,2.0,0,0,3,1,1480,0,24,24
775000.0,5,2.0,3540,9970,2.0,0,3,3,1,3540,0,45,45
335000.0,4,2.25,2100,7305,1.0,0,0,4,1,1050,1050,52,52
1300000.0,5,4.0,3366,7800,2.5,0,2,3,1,2966,400,78,78
545000.0,3,1.75,1810,3000,1.5,0,0,4,1,1810,0,112,112
540000.0,3,1.75,1680,4240,1.5,0,0,4,1,1680,0,89,89
687500.0,3,1.75,2450,9377,1.0,0,2,4,1,1540,910,53,53
115000.0,1,2.0,1150,9812,1.0,0,0,4,1,1150,0,53,53
227000.0,1,2.0,1150,9812,1.0,0,0,4,1,1150,0,53,53
870000.0,4,2.5,3240,7621,2.0,0,2,3,1,3240,0,12,12
1190000.0,4,2.5,3480,12164,1.5,0,0,4,2,3480,0,31,31
375000.0,4,2.5,2800,5000,2.0,0,0,3,1,2800,0,9,9
902000.0,3,2.75,3240,7200,1.0,0,2,3,1,1620,1620,55,55
269500.0,2,1.5,1480,7276,1.0,0,0,4,1,940,540,37,37
570000.0,3,1.0,1700,4750,1.5,0,0,4,1,1200,500,106,106
359950.0,2,1.0,1240,7590,1.0,0,0,4,1,1040,200,76,76
1450000.0,4,3.5,3720,8301,2.0,0,0,3,2,2880,840,7,7
615000.0,3,2.5,1910,3427,2.0,0,0,3,1,1910,0,14,14
250000.0,4,2.0,2120,8701,1.5,0,0,4,1,2120,0,55,55
530000.0,4,2.5,3020,6788,2.0,0,0,3,1,3020,0,13,13
474950.0,3,2.0,2250,222156,1.0,0,0,3,1,2250,0,28,28
490000.0,4,2.0,1650,6480,2.0,0,0,5,1,1650,0,68,68
210000.0,2,1.5,880,1157,2.0,0,0,3,1,880,0,8,8
265500.0,3,1.0,1860,9225,1.0,0,0,3,1,1860,0,58,58
1462500.0,5,3.25,3840,4800,3.0,0,3,3,2,2750,1090,7,7
310000.0,4,2.25,2192,12128,2.0,0,0,3,1,2192,0,9,9
324500.0,3,2.5,1590,4108,2.0,0,0,3,1,1590,0,12,12
599000.0,4,4.75,3700,11000,1.0,0,0,4,1,1840,1860,53,53
525000.0,4,2.5,3670,9958,2.0,0,0,3,2,3670,0,10,10
400000.0,3,1.0,1630,10304,1.0,0,0,5,1,1630,0,62,62
887500.0,3,3.0,4230,54977,2.0,0,3,3,1,3780,450,64,15
344000.0,2,1.0,1060,3325,1.5,0,0,4,1,770,290,83,83
525000.0,3,2.5,2700,7434,2.0,0,0,3,1,2700,0,24,24
385000.0,3,2.25,2110,8000,2.0,0,0,3,1,2110,0,40,40
820000.0,4,2.5,3720,8633,2.0,0,0,3,2,3720,0,16,16
1305000.0,4,3.5,3440,5000,2.0,0,0,3,2,2560,880,9,9
549000.0,4,2.25,2420,59800,1.0,0,0,4,1,1350,1070,30,30
180000.0,3,1.0,1090,6771,1.5,0,0,3,1,1090,0,86,86
589000.0,4,2.5,2910,5776,2.0,0,2,3,1,2910,0,17,17
350000.0,3,1.0,1050,5518,1.0,0,0,3,1,1050,0,67,67
197400.0,3,2.0,1610,7575,1.0,0,0,4,1,1110,500,50,50
267000.0,3,2.5,1760,6477,2.0,0,0,4,1,1760,0,29,29
480000.0,3,1.5,1540,20281,1.0,0,0,3,1,1540,0,38,38
